t,v1,v2,i
96.77685262281433,-0.49704528184048563,0.35156520700065697,-0.8600930411937169
97.02692200943659,-0.4372595305469026,0.39327754008052995,-0.7283661833043611
97.27699139605885,-0.38676488006265525,0.4224537304361313,-0.5941469913343864
97.5270607826811,-0.3466333552978992,0.43797845683380177,-0.4608680420509149
97.77713016930336,-0.31667197834588934,0.4380701866968078,-0.3318883028895778
98.02719955592562,-0.2973165615232383,0.4225798435335621,-0.21087833719966437
98.27726894254789,-0.28811374210570073,0.3912998708479044,-0.10127733648262716
98.52733832917015,-0.28871541389825006,0.3451324551252595,-0.006453259204342643
98.7774077157924,-0.29874687016050494,0.2856266065714143,0.07107133678988115
99.02747710241466,-0.318490077220025,0.2157843332490677,0.12903423889468482
99.27754648903692,-0.3485696800363126,0.13917404281408183,0.16631005306407626
99.52761587565918,-0.3900142990744678,0.059765611759377585,0.1827185240740747
99.77768526228144,-0.4440786437084123,-0.018470827206392093,0.1790255494667616
